"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"94144960185638912","","","","","2011-07-21 20:41:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Anyone know how to pull an image out of a document in Pages? Dragging doesn't seem to do anything."
"94110927900770304","","","","","2011-07-21 18:26:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann Really? I didn't see one."
"93904019214442496","","","","","2011-07-21 04:43:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","One more page and I can call it a night. So close, and yet so far."
"93868278421790720","","","","","2011-07-21 02:21:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just leaving this for later: http://t.co/j2APfNn  Elastic looks pretty cool.","http://unwrongest.com/projects/"
"93867239832432640","93841162883964928","14279363","","","2011-07-21 02:17:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@orchard Yeah, I had to turn it off to get work done. I'll turn it back on when I have time to get used to it."
"93842216207917056","","","","","2011-07-21 00:38:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Newest Battles album is on Rdio! So excited."
"93834124636332032","","","93824564550844416","5478442","2011-07-21 00:06:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @motherfuton: This is really cool. Turn super long select boxes into something much sexier:

http://t.co/O1MBEYN","http://d.pr/g8tM"
"93833713376436224","","","","","2011-07-21 00:04:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dear Safari Web Inspector, please stay pinned to the bottom of the window. It's how I like you."
"93818399053971456","93817403846295553","11458682","","","2011-07-20 23:03:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta Minor stuff. Nothing really special. It has a CSSEdit panel for CSS files. The server settings page is a little different."
"93818253511622657","93817256462659584","14279363","","","2011-07-20 23:03:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@orchard I'm goin with it. Thanks! I've been using Vibrant Ink forever and it doesn't like E2 I guess."
"93811867310489600","","","","","2011-07-20 22:37:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I know that Espresso 2 is just a beta, but has anyone made any themes for it yet? The one I used for E1 doesn't work."
"93784008634269696","93383837681328128","7595782","","","2011-07-20 20:47:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@patbrumfield @cdecaro @kellysims what do you guys think? Meetup? Skype chat? I was even thinking of just writing a blog post about it."
"93781790166237185","","","","","2011-07-20 20:38:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Bingo! It worked. See y'all on the other side."
"93781189395087362","","","","","2011-07-20 20:35:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Ok, lets try this again."
"93778199284170753","93721109081493504","14270830","","","2011-07-20 20:23:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@RibbonsofRed MBP + Cinema Display = Awesome"
"93776679620718592","93776483356651520","14851182","","","2011-07-20 20:17:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dougestey Yup. $30. 45m download. 3 minute verification. NO GO."
"93776119848910848","","","","","2011-07-20 20:15:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Starting the re-download..."
"93775966232522752","","","","","2011-07-20 20:15:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""The software cannot be verified."" Good job, team!"
"93773827888259072","","","","","2011-07-20 20:06:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Taking a lunch break to install Lion. Let's hope this doesn't destroy my computer. I have a ton of work to do."
"93480858459193344","","","","","2011-07-20 00:42:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Well, if that wasn't the most round-about way to get a dentist appointment rescheduled, I don't know what is. 2 hours stuck in traffic."
"93405926257729536","","","","","2011-07-19 19:44:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So, there's no way to remove the G+ stuff without deleting your whole Google Account, right? I'm over it already."
"93393859861680129","","","93387071732989952","10669542","2011-07-19 18:56:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @NickSherman: People who complain that fonts are too expensive have probably never drawn an italic S."
"93382124186517504","93357191586779136","86216086","","","2011-07-19 18:10:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cdecaro @patbrumfield Let me know if you guys need a little mini-tutorial. I don't know any cmd line stuff and I use Git all the time."
"93034435309600769","93034188843909120","86216086","","","2011-07-18 19:08:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cdecaro Yup. That's them. They played on Late Night with Jimmy Fallon a couple weeks ago. Might still find that video floating around."
"93030558229209088","92686770793234432","86216086","","","2011-07-18 18:53:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cdecaro Rock. A bit mathy, sometimes dancy. Awesome band."
"92685552201117696","","","","","2011-07-17 20:02:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dang, Rdio has more Battles available now. Still not their newest album but I'm happier."
"92679289975214080","92678914618564608","177955435","","","2011-07-17 19:37:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@acklindesign The UI is pretty rough. Other then having Battles on Spotify, Rdio is way in the lead."
"92678213377077249","","","","","2011-07-17 19:33:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hmm. Listening to Devendra Banhart and Spotify brought up an ad to listen to a hip-hop song. Spotify, these two don't jive. You lose."
"92671570157371392","","","","","2011-07-17 19:06:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So I got invited to Spotify. Spotify vs Rdio, fight!"
"92431125921800193","92415226611380224","14279363","","","2011-07-17 03:11:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@orchard is the fair on right now? I just drove by but there wasn't A TON of cars stopped on the freeway."
"92429960421183488","92341493347528704","15562925","","","2011-07-17 03:06:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@precurser yup. Have one??"
"92235989438824448","","","","","2011-07-16 14:15:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Me and @danneeann went to bed at 10:30 last night. Earliest I've gone to bed in years. Now we got up at 6am, super hungry. I feel old."
"92233779300679680","91964107741339648","15562925","","","2011-07-16 14:07:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@precurser yes!"
"92227367342317569","","","91941804781486080","19045458","2011-07-16 13:41:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @espiekermann: Could this typography be any worse? Who makes this shit? And how are we supposed to read it? http://yfrog.com/ke7jn9j"
"92227002404306947","92113443347369984","14270830","","","2011-07-16 13:40:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@RibbonsofRed I'm excited to see it"
"91682938646831104","91679332837236736","11458682","","","2011-07-15 01:38:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta Whatcha buildin'??"
"91671304738058241","","","","","2011-07-15 00:51:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Funniest thing I've read on the internet for days: http://t.co/egdztgF","http://knowwhatsfuckingcrazy.tumblr.com/"
"91621175121285120","91606816496156673","84033241","","","2011-07-14 21:32:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Vaswulf I go there too. He looks, acts and talks just like my uncle. It's crazy."
"91620756974338048","","","","","2011-07-14 21:31:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It bugs that Cloud.app will randomly not upload my screenshots and I have to restart it. It's one of those ""taken for granted"" apps I use."
"91573874520637440","","","","","2011-07-14 18:24:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is anyone really familiar with NextGEN Gallery in Wordpress? I have a couple quick questions about it."
"91334326121279488","91287741106622464","7387402","","","2011-07-14 02:32:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@PowerLlama Dude! Last week I almost ate an entire back of chili-lime pistachios. Every handful is better then the last with those beasts."
"91300244456873984","","","","","2011-07-14 00:17:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Note to self: Leaving the house means put on shoes. Working from home, I kinda forget that every once in a while."
"91278386906927104","","","","","2011-07-13 22:50:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","After two 15h days in a row, not counting today, I think I'm finally crashing. So tired right now."
"90971241082654725","","","","","2011-07-13 02:30:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So I just used Time Machine for the first time ever. Took a second to ""boot up"" but really helped me out right now."
"90842534586224640","90840835549167616","21439322","","","2011-07-12 17:58:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@heandshe I'm sure @danneeann told you guys but you should check out Demetria."
"90495744963911680","","","","","2011-07-11 19:00:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","If only Lion was out already, everything would have come back up just how I left it."
"90495516739244032","","","","","2011-07-11 18:59:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","My laptop just restarted itself in the middle of writing an email... Super fun."
"90480509586649088","90479795456061442","3280841","","","2011-07-11 18:00:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kriegs @kilikbai OK. Done."
"90479273445564416","90478708242137090","3280841","","","2011-07-11 17:55:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kriegs @kilikbai But then you need to have a friend who's in turntable.fm. I just tried it. Now I have to ""fake"" friend someone too?"
"90471963386052608","90441393251688450","18445946","","","2011-07-11 17:26:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@srdean I was gonna invite you to Google+"
"90471802643546112","90471662604132353","15562925","","","2011-07-11 17:25:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@precurser @kriegs DAMN IT. I wanna be in the cool club..."
"90471010658295809","90460528970960896","15562925","","","2011-07-11 17:22:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@precurser Can you invite people (READ: me) into turntable.fm? I can't get in cause I don't have Facebook..."
"90206698408640512","90153352347926529","11458682","","","2011-07-10 23:52:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta Let me know how it is. I've heard good things."
"89861491049766913","","","","","2011-07-10 01:00:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann NIce! How very ""gentlemanly"" of him... EH?!?!"
"89510848447512577","89508351389601793","18445946","","","2011-07-09 01:47:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@srdean oh yeah, do you have a gmail account?"
"89510771054215168","89508351389601793","18445946","","","2011-07-09 01:46:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@srdean I signed up for the beta but haven't gotten an email yet."
"89428945270882306","","","","","2011-07-08 20:21:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Can anyone help me with a PHP regular expression real fast? These things drive me crazy."
"89425892677390336","89425375809118208","16690643","","","2011-07-08 20:09:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@inkxel Chrome: 12.0.742.112 OSX: 10.6.8. Are you using FontExplorerX? The guy who wrote the article is and so am I."
"89422881536217089","89397592995270656","16690643","","","2011-07-08 19:57:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@inkxel It was this: http://t.co/bQAUsrE","http://www.martinlucas.co.uk/1290/googlechrome-googlewebfonts/"
"89422835327574016","","","","","2011-07-08 19:57:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Dang, Wordpress updated to 3.2 and the backend look is pretty different. Scared me for a sec."
"89395463060586496","89393339295744000","16690643","","","2011-07-08 18:08:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@inkxel Oswald. It's kinda weird. I'm not getting errors either."
"89392399767453696","","","","","2011-07-08 17:56:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","This Google web font isn't working in Google Chrome, but every other browser is fine. A little ironic I think."
"89190603342094336","","","","","2011-07-08 04:34:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I think I'm gonna start on a side-project I've been thinking about for a while now. I'll probably won't touch it for a few months after."
"89174644736802816","89174530987261952","177955435","","","2011-07-08 03:31:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@acklindesign BOOM. Roasted."
"89152471250898944","","","","","2011-07-08 02:03:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Anyone know if there's a limit to how many photos Wordpress can upload at once? I'm thinking it'd be a server memory limit thing, if any."
"89043807806558210","","","","","2011-07-07 18:51:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Man, took me an hour to drive to @jaredjerome's house so I could work with AC. Worth it though. It's crazy hot."
"88727059299434496","","","","","2011-07-06 21:52:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann Same here. Welcome back to the real-world, eh?"
"88675008137805824","","","","","2011-07-06 18:25:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Register.com really charges $50 for unbranded domain forwarding? What a rip..."
"88662802033684480","87842395210792960","18445946","","","2011-07-06 17:37:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@srdean Yeah, it's really good."
"87339188646715392","","","","","2011-07-03 01:57:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hey gang, how do you invite someone to Google+? I've tried twice and it hasn't worked."
"86890046321459200","86889877827878913","11458682","","","2011-07-01 20:12:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta And maple syrup"
"86889986519072768","","","","","2011-07-01 20:12:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","CSSEdit was merged in, which is kinda cool."
"86889849470193665","","","","","2011-07-01 20:12:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just downloaded the Espresso 2 beta. Looks like almost nothing was changed."
"86887657271078913","86885096245821441","641013","","","2011-07-01 20:03:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@veganstraightedge @evanphx I'd dip in for a sec"
"86884722956972032","86882659334234113","641013","","","2011-07-01 19:51:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@veganstraightedge @evanphx What would you guys talk about?"
"86548773764993024","85411610633584641","84033241","","","2011-06-30 21:36:50 +0000","web","@Vaswulf What server you on?"
"86261864845148160","","177955435","","","2011-06-30 02:36:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@acklindesign Thanks for the G+ invite dude. Don't know if I get it yet but looks interesting."
"86261549987135488","86261186634579968","11458682","","","2011-06-30 02:35:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jamescosta She's reading Game of Thrones cause the show was so good."
"86261196327620608","","","","","2011-06-30 02:34:06 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","First day at the beach house AND got an invite to Google+. good day today."
"86260939149676545","86256064013680640","11458682","","","2011-06-30 02:33:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jamescosta if you liked lord of the rings, you'll like it. My girlfriend is now reading the books."
"86260733431648257","86256032967438336","13226232","","","2011-06-30 02:32:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mkammerer @jamescosta this man speaks the truth."
"86255522948460544","86199629728854017","11458682","","","2011-06-30 02:11:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jamescosta dude, if you like fantasy, it's really good."
"86126252720795648","85929301412806656","177955435","","","2011-06-29 17:37:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@acklindesign Don't they just not melt and dilute the drink?"
"85824483281207297","","","","","2011-06-28 21:38:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann INTER-TUBES"
"85819795039191040","85819603820879873","7387402","","","2011-06-28 21:20:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@PowerLlama It's all my newsletter subscriptions to jokes.com"
"85815135859519488","85814946499280898","221621018","","","2011-06-28 21:01:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@gsixcorp http://t.co/RBT1y4L They have a better website then most plugins... And that's how I judge how good something is.","http://cart66.com"
"85814851435376640","85814482487623680","14270830","","","2011-06-28 21:00:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@RibbonsofRed http://t.co/PVWnAsQ They have a better website then most plugins... And that's how I judge how good something is.","http://cart66.com/"
"85813935672004609","","","","","2011-06-28 20:56:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I think I found a new go-to Wordpress shopping plugin. Nice website = sold."
"85811816969678848","85811435350929408","84372522","","","2011-06-28 20:48:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@devisible It was water. No harm, just frustrating."
"85811118571917312","","","","","2011-06-28 20:45:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Honestly, I don't think there's a day that goes by with me trying to take a drink while reading an email and spilling all down my shirt..."
"85809638188126209","","90549756","","","2011-06-28 20:39:46 +0000","web","@cart66 Hey, do you guys integrate with AWeber? Trying to find a shopping cart that does."
"85521828319203328","85470236987498496","3302","","","2011-06-28 01:36:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@awilkinson Same here. It's really well done but surprisingly slow paced."
"84442794852220929","","","","","2011-06-25 02:08:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","So rewatching Dexter while I work since it's on Netflix. And I can. The first ep starts off REALLY dark..."
"84442601532563457","84440196879368192","3047931","","","2011-06-25 02:07:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kilikbai Fair enough. I haven't seen those so I can't compare."
"84433924666830848","","","","","2011-06-25 01:33:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann I can't do this, Sam... http://t.co/0cHeW8x","http://1.bp.blogspot.com/_TAm9S4IMSGg/ReRiBtu4sRI/AAAAAAAAAZ0/QvD8HVK6_co/s1600-h/LOTR_FrodoSam.jpg"
"84433596718387200","","","","","2011-06-25 01:31:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann Oh, Sam..."
"84427214745124865","","","","","2011-06-25 01:06:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann I thought you meant actual rocks. Like you were making rocks dance. That would have been better. What are you listening to?"
"84426875040038912","84425381691670528","18516303","","","2011-06-25 01:05:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@freshnsteezy Haha. If only that was the case..."
"84424476967698432","","","","","2011-06-25 00:55:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I think one of our neighbors has been watching Lord of the Rings every day this week. Not that I have a problem but the music is repetitive."
"84424182963773440","84403498531295232","3047931","","","2011-06-25 00:54:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kilikbai Really? I thought it was one of the better shows I've seen that's come out in the last couple years. At least for a crime-drama."
"84342496712331264","","","","","2011-06-24 19:29:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I love getting things in the mail that I forgot I bought. In this case, CODEX Vol. 1 : http://t.co/xa3hU7V So awesome.","http://codexmag.com/"
"84103344272052224","","","","","2011-06-24 03:39:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Has anyone figured out a way to watch Conan on an iPad yet? teamcoco.com doesn't work."
"84026750593544194","","46405665","","","2011-06-23 22:35:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@GastronomicDuo What kind of glasses do you wear? They're rad."
"84022381001191424","","","","","2011-06-23 22:17:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann Hahaha. The best."
"83984970078621696","","66638738","","","2011-06-23 19:49:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jaredjerome Hey Jared! Guess what I just drank. I'll give you a hint... It rhymes with Naked Juice!"
"83979114914119680","83973530223513601","11458682","","","2011-06-23 19:25:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jamescosta I love that show so much."
"83979038414213120","83978741755285504","22237891","","","2011-06-23 19:25:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Designdaily @mynameisalbert Haha. Thanks but me and @danneeann are already in. She bought a wine rack on there last night."
"83711137098629120","83710186153447424","18436669","","","2011-06-23 01:41:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mynameisalbert Oh, S3 has a few critic reviews. Pretty high score."
"83710435689377792","83710186153447424","18436669","","","2011-06-23 01:38:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mynameisalbert Yeah I saw that. No critic reviews though. I was curious about how it was received."
"83686750941220865","83686356487909376","256217021","","","2011-06-23 00:04:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@liamsarsfield Yeah, it's a quality show. I want to go back through it again."
"83671711043682304","83671351398907905","14700957","","","2011-06-22 23:04:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TheLeggett Hook me up!"
"83671610984378368","","","","","2011-06-22 23:04:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is there a Rotten Tomatoes of TV Shows? I'm curious what critics rated Deadwood."
"83668152721997825","","","","","2011-06-22 22:50:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Firefox 5 now? All browsers should be auto-updatable like Chrome. If you give a user the chance to not update, they won't."
"83666202865582080","","","","","2011-06-22 22:42:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danneeann We need some nyquil..."
